date,Battery (Charging) -  GWh,Pumps -  GWh,Coal (Brown) -  GWh,Coal (Black) -  GWh,Bioenergy (Biomass) -  GWh,Distillate -  GWh,Gas (Steam) -  GWh,Gas (CCGT) -  GWh,Gas (OCGT) -  GWh,Gas (Reciprocating) -  GWh,Gas (Waste Coal Mine) -  GWh,Battery (Discharging) -  GWh,Hydro -  GWh,Wind -  GWh,Solar (Utility) -  GWh,Solar (Rooftop) -  GWh,Coal (Brown) Emissions Vol - tCO₂e,Coal (Black) Emissions Vol - tCO₂e,Bioenergy (Biomass) Emissions Vol - tCO₂e,Distillate Emissions Vol - tCO₂e,Gas (Steam) Emissions Vol - tCO₂e,Gas (CCGT) Emissions Vol - tCO₂e,Gas (OCGT) Emissions Vol - tCO₂e,Gas (Reciprocating) Emissions Vol - tCO₂e,Gas (Waste Coal Mine) Emissions Vol - tCO₂e,Emissions Intensity - kgCO₂e/MWh,Volume Weighted Price - AUD/MWh,Battery (Charging) Market Value - AUD,Pumps Market Value - AUD,Coal (Brown) Market Value - AUD,Coal (Black) Market Value - AUD,Bioenergy (Biomass) Market Value - AUD,Distillate Market Value - AUD,Gas (Steam) Market Value - AUD,Gas (CCGT) Market Value - AUD,Gas (OCGT) Market Value - AUD,Gas (Reciprocating) Market Value - AUD,Gas (Waste Coal Mine) Market Value - AUD,Battery (Discharging) Market Value - AUD,Hydro Market Value - AUD,Wind Market Value - AUD,Solar (Utility) Market Value - AUD,Solar (Rooftop) Market Value - AUD
2014-11-01,0.00,-11.32,4170.11,7551.04,41.10,2.62,125.68,1286.50,863.16,0.00,50.08,0.00,752.58,744.83,0.00,0.00,5290546.51,6801600.12,3299.53,2769.29,72095.79,572215.75,511242.79,0.00,30584.56,852.85,36.41,0.00,244547.49,120631788.37,263219094.49,1395523.47,286897.82,6059785.75,43644588.17,31554397.99,0.00,1629368.75,0.00,30030573.92,21800233.07,0.00,0.00
2014-12-01,0.00,-4.28,4390.52,8011.74,4.50,6.43,123.69,1162.80,712.84,0.00,65.71,0.00,750.18,729.31,0.00,0.00,5541192.03,7204520.75,217.97,6739.72,71219.13,526264.85,422121.89,0.00,40123.66,865.80,61.03,0.00,85965.13,117875117.61,521427308.23,292008.91,13437894.94,4114285.86,75941011.21,82339712.01,0.00,5980457.59,0.00,34754210.82,20392378.58,0.00,0.00
2015-01-01,0.00,-15.99,4538.36,8402.85,14.86,15.63,135.22,1153.45,619.70,0.00,66.28,0.00,885.29,892.01,0.00,0.00,5781237.46,7554951.11,524.88,16383.36,77635.67,526590.45,368047.84,0.00,40435.10,859.83,64.60,0.00,402195.55,123146286.01,602211572.52,1036543.88,11910589.04,8557171.21,97399072.74,83835723.06,0.00,7031562.03,0.00,39603908.77,24687230.28,0.00,0.00
2015-02-01,0.00,-6.21,4160.78,7775.73,17.26,2.68,175.22,1052.06,549.09,0.00,60.87,0.00,826.84,681.01,0.00,0.00,5264332.98,6993324.26,413.03,2813.23,100456.23,477105.66,324326.65,0.00,37107.98,863.00,34.95,0.00,164898.89,121989954.92,269584671.59,621431.87,217377.75,10824911.42,39982352.80,20664110.60,0.00,2062360.42,0.00,33065839.38,23683015.33,0.00,0.00
2015-03-01,0.00,-14.41,4432.32,8244.76,25.19,5.94,94.86,1148.93,728.04,0.00,67.27,0.00,887.49,752.17,1.96,58.66,5614918.50,7421093.43,760.30,6227.32,54577.01,520625.20,435500.95,0.00,40949.55,857.70,63.88,0.00,323938.17,115636537.47,599974859.30,3417769.20,15556724.49,3059930.92,96912374.21,98863387.90,0.00,7633539.74,0.00,45124327.31,20387580.16,64721.80,2860789.42
2015-04-01,0.00,-13.90,4279.04,7649.12,5.65,1.07,116.00,875.27,621.61,0.00,64.51,0.00,992.24,706.62,6.31,155.77,5405959.79,6878869.78,272.41,1114.10,66534.27,404437.88,365369.75,0.00,39244.58,851.38,34.75,0.00,380746.46,127191237.76,267184185.20,178395.08,104889.79,6670990.80,29760722.86,23006858.59,0.00,2052449.87,0.00,40086544.64,22368405.18,242561.47,5284341.66
2015-05-01,0.00,-7.80,4254.88,8413.92,3.43,0.36,140.54,837.20,567.78,0.00,66.59,0.00,1210.02,1042.78,10.71,144.69,5394534.69,7553633.05,169.49,295.19,80827.82,394598.09,335605.81,0.00,40544.22,827.10,33.85,0.00,183418.90,131052688.60,282591525.16,116387.35,39266.06,7490134.98,28556267.36,19788046.32,0.00,2065931.19,0.00,40902296.17,29129645.23,362518.90,4520338.40
2015-06-01,0.00,-11.52,4222.33,8718.13,23.69,0.83,218.02,959.80,522.39,0.00,61.29,0.00,1469.31,703.49,10.02,116.89,5331279.58,7818824.51,1920.87,892.08,125387.80,442652.69,308821.66,0.00,37349.50,826.76,36.99,0.00,319000.14,149597299.82,304089578.93,677786.64,336234.84,16489908.63,35514136.93,20467265.08,0.00,1913592.58,0.00,53640274.57,26722611.04,353938.79,4792715.16
2015-07-01,0.00,-27.01,4575.32,9360.36,59.06,1.95,254.45,866.38,301.29,0.00,64.62,0.00,1455.58,1067.70,14.78,141.19,5775824.95,8382462.48,5445.88,2125.86,146232.35,393517.89,177857.95,0.00,39285.77,822.84,44.10,0.00,914872.15,169436759.38,374897958.46,2337692.90,405681.19,27573703.79,39092640.69,18993476.43,0.00,2530796.42,0.00,58488017.93,40259630.75,539486.76,5661346.74
2015-08-01,0.00,-23.93,4181.20,8816.06,59.47,0.87,249.15,857.03,331.65,0.00,62.67,0.00,1611.85,971.63,16.77,171.31,5302804.66,7921941.71,5277.91,893.94,142981.61,388313.82,195899.30,0.00,38036.64,808.76,40.01,0.00,732453.10,151868450.42,335571024.18,2284851.04,290273.55,21742837.82,35972816.75,17143828.37,0.00,2385417.39,0.00,58785368.68,34009245.86,589451.42,6249575.19
2015-09-01,0.00,-18.91,3780.07,8236.76,58.20,0.59,265.17,868.57,270.52,0.00,61.09,0.00,1312.09,748.83,26.02,211.28,4820127.53,7407821.26,5269.29,544.91,151048.70,396911.08,158768.53,0.00,37209.46,820.32,52.95,0.00,731961.01,164701203.74,435854445.51,2616003.76,86659.33,17687641.48,46311961.97,21871275.05,0.00,2740212.73,0.00,86758281.51,34725698.28,1113940.54,10229777.50
2015-10-01,0.00,-4.19,4039.59,8359.28,59.76,0.21,212.68,790.50,362.09,0.00,58.63,0.00,938.16,836.04,30.37,385.56,5162865.64,7536252.25,5295.76,188.94,122110.33,370780.83,213007.18,0.00,35576.34,836.79,38.87,0.00,106754.30,145703450.58,313486839.95,2195744.81,10582.11,10253899.98,30532928.35,14788536.85,0.00,2138182.70,0.00,47638743.20,29946778.46,1217538.04,16865016.24
2015-11-01,0.00,-8.51,4025.59,8209.17,14.37,1.07,228.95,940.44,616.29,0.00,54.97,0.00,804.73,783.03,33.06,992.37,5101876.81,7362954.50,901.69,974.39,131135.57,431232.41,365141.21,0.00,33386.85,804.26,48.87,0.00,296952.76,143440404.67,373173416.84,521006.92,181210.65,12985119.96,42977800.67,33360511.66,0.00,2339394.27,0.00,61436856.26,36252744.35,1729720.39,50416882.40
2015-12-01,0.00,-21.36,4092.39,8688.53,5.90,1.99,301.84,1034.15,635.71,0.00,43.70,0.00,983.69,856.79,33.66,1101.34,5180157.90,7781655.11,282.62,1956.04,171824.80,470168.35,379007.39,0.00,26094.81,788.99,52.40,0.00,702671.94,206564275.05,392868795.96,280259.36,451478.72,32027962.58,52808443.66,38677872.99,0.00,1837128.31,0.00,83443342.81,45123815.65,1673530.24,64117290.15
2016-01-01,0.00,-17.20,4235.72,8728.06,28.17,5.07,209.47,897.09,431.56,0.00,57.28,0.00,1322.24,820.63,31.86,1021.36,5362518.40,7847197.30,815.44,5306.67,119806.30,436877.58,260926.42,0.00,34956.89,791.64,57.34,0.00,543469.77,203143765.07,437205608.14,1468799.74,1251258.11,21170792.90,55543202.09,50361239.83,0.00,2949939.68,0.00,129510294.77,48413966.59,1720092.23,68617212.83
2016-02-01,0.00,-21.38,4063.50,8739.82,26.23,23.03,142.07,924.90,480.28,0.00,61.32,0.00,1092.14,680.09,37.38,1027.97,5113772.57,7866688.45,734.94,24086.63,81187.41,465292.98,290277.01,0.00,37344.11,803.33,75.01,0.00,700606.00,146332747.36,658757123.32,3321611.37,8927575.05,8039031.49,106359046.61,86332481.35,0.00,7036679.06,0.00,114889064.17,33470003.03,1689821.32,77937340.12
2016-03-01,0.00,-40.01,4298.94,8925.97,15.72,11.20,261.09,1025.57,501.62,0.00,54.90,0.00,1141.27,612.82,38.56,913.55,5446809.47,8023734.54,429.88,11109.32,148580.55,509329.93,302103.00,0.00,33637.69,815.02,65.95,0.00,1629425.36,204298149.14,493354807.43,1232095.77,2558981.77,21503403.28,96168560.93,52901355.85,0.00,3670899.10,0.00,165175813.58,42525900.94,1976037.61,57836236.61
2016-04-01,0.00,-27.34,4113.01,8110.85,-0.74,63.97,209.01,723.92,556.20,0.00,35.45,0.00,890.75,666.16,39.23,771.05,5254420.36,7285664.45,0.00,63446.81,120182.06,379302.69,331904.08,0.00,22607.77,833.21,70.70,0.00,1292004.26,193571250.50,545747119.42,0.00,12704496.61,13731940.00,73560266.53,55575749.52,0.00,2379947.91,0.00,137281277.29,39976189.59,2438973.18,46683138.13
2016-05-01,0.00,-48.70,3764.26,8436.92,-0.32,3.85,278.69,814.27,341.66,0.00,41.46,0.00,1247.38,1298.94,35.01,665.74,4817273.54,7626533.25,6.45,3643.64,159252.92,402482.84,201788.56,0.00,26445.96,784.25,67.03,0.00,2119417.51,211026893.10,587580447.51,40403.60,437844.69,29284046.22,63433788.56,34916791.90,0.00,2913267.04,0.00,80750892.29,64803959.29,2270325.41,42651345.05
2016-06-01,0.00,-85.38,3759.49,8878.37,11.28,8.79,353.55,837.22,468.65,0.00,61.31,0.00,1681.79,1020.10,25.04,497.88,4777285.89,8025778.31,1384.14,8934.15,202368.83,403186.57,275115.30,0.00,37646.20,783.86,98.91,0.00,3742642.02,354923706.43,847593003.77,892931.85,1740564.84,56850132.27,88806703.98,69337766.59,0.00,5204201.70,0.00,163650563.22,87635751.76,2316002.39,46580120.40
2016-07-01,0.00,-63.04,3659.00,9574.57,10.81,13.83,345.05,768.79,268.46,0.00,70.07,0.00,1738.77,1242.77,31.76,593.61,4656160.41,8605954.39,1613.74,14447.03,197657.62,376504.36,162907.48,0.00,42582.38,770.10,80.79,0.00,2337556.72,234848086.20,636072508.31,870334.81,9113842.42,115686773.76,80477229.10,77330025.19,0.00,4292171.86,0.00,140521128.14,107429243.48,1923019.09,45588815.14
2016-08-01,0.00,-17.83,3957.30,9564.85,43.84,1.22,280.49,605.60,126.10,0.00,68.41,0.00,1620.24,999.38,39.21,429.51,5037416.12,8596182.24,4457.01,1157.91,161383.37,301480.38,75038.47,0.00,41579.63,802.49,50.30,0.00,612201.66,172419638.51,477062133.23,2156596.36,165443.18,25084302.35,36365375.61,13012298.12,0.00,3247889.31,0.00,83452668.78,38457850.17,1566154.85,17836910.46
2016-09-01,0.00,-11.47,3753.38,8478.72,49.81,1.50,236.29,673.74,176.40,0.00,64.71,0.00,1397.50,839.57,39.09,467.11,4785367.07,7600051.07,4834.58,1801.71,135994.42,324903.91,103145.37,0.00,39378.21,803.86,46.70,0.00,385312.89,153779292.93,393056757.44,2318300.59,113430.72,17432314.32,35046904.54,10871351.13,0.00,2988437.47,0.00,67781283.22,35830104.41,1641193.78,20368942.63
2016-10-01,0.00,-19.08,3630.43,7681.14,49.87,0.88,194.32,620.02,170.37,0.00,65.66,0.00,1921.81,1209.54,53.70,630.88,4627863.86,6913675.21,4686.40,881.32,111787.27,306564.51,99439.17,0.00,40074.77,746.78,49.87,0.00,855367.30,125200905.82,425051456.09,2713583.98,202400.53,15786418.07,37718797.16,11750908.66,0.00,3559899.65,0.00,81479139.12,45325195.59,2811994.65,29057454.09
2016-11-01,0.00,-23.48,3764.09,7963.31,57.53,1.61,239.80,764.53,265.32,0.00,64.22,0.00,1628.76,910.78,57.16,683.53,4808755.53,7168745.92,5004.87,1485.21,138043.23,372352.67,155256.55,0.00,39232.06,774.79,68.19,0.00,979165.32,138494792.21,617001985.60,4004634.96,433966.89,19175529.57,59769192.85,32905067.24,0.00,4480219.02,0.00,113531736.89,38874635.43,6847255.86,52833663.38
2016-12-01,0.00,-17.03,4017.58,8985.23,41.32,3.19,217.65,649.95,121.89,0.00,66.36,0.00,1387.99,884.98,53.94,684.19,5151409.20,8073806.53,3235.00,3184.63,125286.70,328249.52,73455.65,0.00,40662.90,807.11,56.24,0.00,700299.23,121885208.25,546368676.18,2748295.43,3378723.61,29434660.74,51497056.35,20033137.56,0.00,4425129.55,0.00,67637512.61,38303430.12,3123438.95,46032125.79
2017-01-01,0.00,-55.24,4025.93,9759.84,15.74,33.62,273.25,1034.55,457.19,0.00,65.47,0.00,818.20,856.63,55.36,685.82,5166487.20,8785219.53,366.91,35271.20,156955.12,511600.58,273303.46,0.00,40040.04,830.41,126.48,0.00,2687557.57,251367747.19,1371786453.90,4459839.32,22494182.55,31118685.07,190710181.71,143676636.91,0.00,13071108.53,0.00,100421038.24,60778765.24,5828078.37,103530127.92
2017-02-01,0.00,-51.39,3530.05,8720.61,16.13,41.55,249.52,1039.93,482.87,0.00,57.48,0.00,908.81,820.00,49.80,618.47,4527040.71,7832210.92,339.16,43547.56,143371.22,519575.16,286858.32,0.00,35190.93,812.20,207.23,0.00,3920815.90,308384003.19,1865434190.18,3181500.17,40771133.54,89641823.98,245779182.30,222665146.80,0.00,13099261.13,0.00,239895449.44,92845082.04,11920603.64,142503217.18
2017-03-01,0.00,-32.46,3803.38,9343.08,15.16,5.74,275.48,1200.80,435.13,0.00,65.86,0.00,691.70,881.52,51.49,546.98,4857156.67,8418293.36,380.05,6093.36,157098.13,592712.04,253704.97,0.00,40207.22,828.84,97.84,0.00,2127321.10,333653326.77,862952311.42,1351317.19,2233720.86,45259193.45,128923561.83,62375558.61,0.00,5742016.62,0.00,82258134.19,79065664.90,5414344.85,63255298.76
2017-04-01,0.00,-23.80,3084.09,8181.54,3.49,0.03,207.83,1057.93,667.39,0.00,62.48,0.00,659.15,662.93,50.85,480.18,3688264.56,7366511.32,168.92,57.68,116976.48,526824.91,385157.92,0.00,37990.78,803.09,107.49,0.00,2065336.76,334985210.38,836036025.62,340343.39,6251.04,26760540.84,115614651.66,78718464.48,0.00,5928559.62,0.00,82019101.27,67445047.58,5373249.00,49804025.61
2017-05-01,0.00,-17.94,3104.82,9231.74,5.36,1.26,330.43,1053.81,376.73,0.00,59.21,0.00,1343.23,809.89,45.72,396.80,3719019.65,8300639.48,258.23,1662.39,187367.87,514382.78,221293.21,0.00,35744.25,775.36,97.69,0.00,1398883.63,328712222.30,821458093.39,513563.34,217682.27,45123258.63,105722358.27,44263661.03,0.00,5159173.63,0.00,153250819.27,77016141.22,3958161.96,36416720.48
2017-06-01,0.00,-10.70,3304.48,9714.42,17.09,0.34,352.98,1086.02,458.76,0.00,57.59,0.00,1403.55,474.83,39.44,350.13,3949637.09,8720992.88,1275.86,304.74,201812.58,512866.68,259535.58,0.00,35243.16,793.19,89.90,0.00,821579.63,324944567.68,794440975.08,1282229.38,47375.42,40361076.75,100526780.37,48082747.53,0.00,4372906.39,0.00,147123011.98,44643883.45,3197950.48,28841818.11
2017-07-01,0.00,-34.16,2830.58,10088.90,57.40,0.54,455.58,846.88,415.44,0.00,63.87,0.00,1423.91,1335.05,45.08,421.21,3368883.87,9089841.83,5406.72,741.26,257102.64,395025.58,246383.42,0.00,39237.03,746.65,99.01,0.00,2558512.85,331897007.25,871126122.39,4457276.84,72422.49,59257767.57,83264076.77,52970875.11,0.00,4978360.63,0.00,172790532.89,135993683.18,3824812.15,36050241.07
2017-08-01,0.00,-22.47,3272.35,9323.13,53.75,5.25,384.34,814.53,466.86,0.00,65.79,0.00,1487.67,1214.23,53.34,529.02,3898302.02,8373239.70,4794.89,4116.77,218710.46,350063.48,273282.28,0.00,40304.51,745.86,99.52,0.00,1799196.39,335843613.50,874110799.27,4400868.76,844207.33,48600774.74,83853974.18,56032360.81,0.00,5325294.73,0.00,161648776.10,106989631.47,5070521.98,44226462.28
2017-09-01,0.00,-15.00,2974.12,8258.71,51.20,1.32,204.98,906.21,378.74,0.00,65.13,0.00,1271.51,1461.16,57.48,624.57,3534158.88,7438971.46,4389.14,1281.98,116939.73,405649.75,217393.13,0.00,39838.95,724.05,83.43,0.00,1161050.78,238379055.99,699767885.05,4141861.99,166056.94,18225694.24,73675225.26,34751662.94,0.00,5240874.61,0.00,99999642.21,108377385.29,4875765.99,47459726.10
2017-10-01,0.00,-30.66,2866.55,8554.14,38.39,3.51,271.34,1009.23,246.64,0.00,62.82,0.00,1329.03,1011.32,59.75,637.66,3412540.42,7720689.83,3189.09,3610.86,153361.52,430336.04,146127.35,0.00,38342.03,741.50,78.78,0.00,2209084.78,209418742.80,691415585.14,3298605.47,386614.72,22006422.52,76807725.46,23704027.73,0.00,4936952.89,0.00,98222167.17,66467839.04,5048667.87,48783170.80
2017-11-01,-0.23,-22.94,2548.85,9008.91,55.47,2.77,495.22,1245.25,360.99,0.00,62.00,0.16,832.83,859.40,58.80,706.88,3031898.81,8106207.65,4917.41,2728.97,278751.92,559491.71,227874.20,0.00,37710.39,755.48,82.98,23035.97,1451472.65,242140794.21,657955186.23,3624408.26,260916.57,51894952.75,100229196.44,42230184.46,0.00,4052834.26,23263.66,85963906.41,71729887.13,4852618.57,61740682.39
2017-12-01,-3.07,-72.54,2968.35,9821.94,19.23,0.73,347.33,1188.40,294.38,0.00,63.88,2.48,754.67,975.98,68.47,795.17,3549806.94,8860973.51,598.23,632.77,196871.56,537314.02,172223.96,0.00,38915.93,775.44,80.38,239673.62,4640639.42,250535946.88,742643547.69,1400657.21,76835.72,33508035.46,96176839.21,30236840.55,0.00,4567197.51,241194.77,73673956.51,75636692.73,5635489.72,66134516.38
2018-01-01,-3.67,-15.09,3253.98,10135.59,21.51,4.96,322.30,1262.87,262.93,0.00,68.06,2.94,1089.19,976.94,71.18,798.95,3880642.27,9144498.96,617.68,5314.47,182386.96,579469.87,158643.23,0.00,41587.72,766.64,108.72,338977.36,927978.66,420062740.13,785016990.99,1675542.92,8278465.00,88548306.82,140055960.01,100060043.62,0.00,5165144.13,1370879.84,173796798.51,104227619.74,6022488.47,111652067.37
2018-02-01,-4.09,-10.57,2947.40,9041.91,16.25,5.85,250.87,1044.25,201.10,0.00,60.28,3.43,937.00,964.36,64.91,668.77,3515952.70,8135880.62,428.79,6218.81,142480.33,478870.99,117884.97,0.00,36877.03,767.96,86.65,337975.01,674958.33,282971694.34,665411020.07,1227935.71,2069428.03,38398849.03,95067818.29,36316049.75,0.00,4310144.61,546607.30,99056227.06,80357972.34,5114231.88,67754367.40
2018-03-01,-3.23,-4.34,2936.13,9470.52,1.85,1.08,192.48,1170.65,134.67,0.00,68.46,2.57,1114.80,1134.15,73.66,658.26,3495236.44,8524262.76,108.88,1173.84,109176.41,537251.34,77695.56,0.00,41770.73,754.30,70.33,215035.37,237406.85,222140280.92,620730446.92,157191.27,76655.20,17638887.89,84924199.76,12404603.59,0.00,4276793.94,246161.62,88419225.04,78977484.70,5007007.28,47440661.06
2018-04-01,-4.16,-21.87,3053.17,8521.60,4.11,1.03,252.43,756.90,325.85,0.00,61.84,3.33,1403.75,872.94,80.89,559.41,3623719.98,7671541.71,203.69,1252.07,143561.46,348117.89,191731.35,0.00,37902.64,757.22,74.84,295141.42,1294832.60,228017269.34,601664320.09,290773.35,1017828.98,27977458.64,56122771.62,33664651.48,0.00,3959071.60,547066.73,115907031.11,61151142.80,6106356.12,43592420.93
2018-05-01,-5.02,-26.34,3214.90,9118.69,2.01,0.42,276.46,647.33,356.56,0.00,65.12,4.18,1510.16,1215.26,81.91,470.93,3816240.72,8215247.67,113.75,473.74,157644.84,301330.95,209866.41,0.00,39816.63,752.44,77.39,363442.61,1513605.34,253822487.57,664474653.09,161078.10,63860.38,28112234.65,47276974.32,36692959.00,0.00,4227102.28,481997.39,127584230.78,87522635.35,5791873.30,31369207.31
2018-06-01,-3.97,-47.11,3236.59,9371.39,7.89,1.89,365.60,668.17,407.85,0.00,63.08,3.27,1939.74,1051.07,83.05,430.52,3861114.89,8448411.37,316.45,1838.38,208340.35,304278.80,242663.43,0.00,38470.92,745.51,96.64,320617.83,2949567.53,304186378.26,850260710.55,671538.25,371634.43,44846863.36,67967394.78,56249152.25,0.00,5005093.04,509090.49,185220442.85,87386509.56,6502801.39,32756090.67
2018-07-01,-4.07,-14.56,3298.98,9518.78,24.70,2.93,276.26,628.00,228.83,0.00,65.16,3.32,1823.36,1622.03,115.66,515.51,3945641.05,8579782.06,700.12,3602.79,158497.50,278640.72,136801.72,0.00,39681.22,725.96,75.65,145134.80,776850.98,233323321.57,704789146.71,1760886.61,3619108.35,38196075.31,67335339.03,35093420.23,0.00,4500066.95,629683.22,113877161.54,104269995.70,7535144.94,31766864.35
2018-08-01,-4.41,-36.87,3185.71,8864.12,38.99,1.00,252.37,722.69,335.17,0.00,52.58,3.62,1953.11,1636.34,161.20,656.43,3815963.61,7979037.62,1031.90,780.08,144745.78,323009.73,197527.46,0.00,32120.55,701.05,85.33,178570.64,2323958.87,251611265.34,796120069.48,3233475.43,155906.88,24813587.11,66270381.42,42296366.56,0.00,4387501.39,359730.11,115800434.85,109828912.25,11587494.39,43351474.47
2018-09-01,-3.91,-89.74,2648.85,8701.83,36.12,0.42,290.59,556.31,313.36,0.00,56.39,3.11,1492.60,1220.89,196.72,761.00,3148304.38,7830519.60,918.03,367.63,164804.17,238251.08,187825.49,0.00,34228.59,717.06,90.87,247988.97,5580116.24,244339280.30,773713919.82,2935266.56,56568.48,35354273.88,56664312.81,41596613.51,0.00,4564906.72,353118.29,117206506.49,93367894.87,14731354.99,54795621.19
2018-10-01,-4.13,-66.97,2763.96,9133.34,34.00,1.23,159.93,471.02,300.19,0.00,54.74,3.35,1069.03,1218.27,248.93,800.23,3281752.85,8207087.56,838.75,1574.96,91884.56,215840.11,177803.75,0.00,33056.08,741.94,90.89,337677.39,4137191.53,277101196.57,774257532.67,2678679.61,162929.87,18805126.26,46016295.09,36934773.53,0.00,4290376.72,434357.67,110658976.71,105601926.06,20771363.89,66169593.26
2018-11-01,-5.38,-82.82,2537.34,8914.46,24.87,1.21,208.18,610.29,263.50,0.00,53.22,4.42,1158.74,1171.79,324.65,913.85,3012789.99,8019367.63,679.00,1358.10,119180.61,273111.24,152720.51,0.00,32165.38,721.28,92.51,460066.14,5540514.14,248568783.15,791402310.95,2250799.34,116408.69,23215196.95,62414533.88,31478290.25,0.00,4722723.24,510074.79,109387654.76,102822963.48,28149520.08,78874374.56
2018-12-01,-4.70,-67.52,2921.52,9488.80,19.75,1.85,218.01,608.44,195.20,0.00,41.02,3.97,1214.97,1228.91,368.47,975.59,3462315.54,8547530.51,581.20,1901.64,124526.04,272521.21,115442.58,0.00,25088.98,729.04,88.12,332991.59,4107426.95,267562433.23,792515424.38,1703189.52,481707.25,27231730.79,60553401.11,27098619.06,0.00,3147934.15,455935.77,105893880.00,100988494.87,33072432.33,89707920.92
2019-01-01,-5.35,-105.19,2971.19,10303.61,17.71,3.68,411.97,962.05,558.42,0.00,63.15,4.16,1151.67,1135.05,370.71,1035.39,3533620.76,9282377.96,457.45,3964.25,232994.26,424370.56,340226.42,0.00,38461.33,733.99,184.25,664672.77,7562964.35,695926853.29,1140520059.05,1806340.33,27591306.09,219972335.06,172111822.58,307494954.51,0.00,5945686.20,3310400.17,386842116.44,186732886.52,65393629.68,189146276.58
2019-02-01,-4.64,-71.11,2771.89,8711.17,18.54,2.47,205.32,1047.32,292.60,0.00,54.52,3.60,745.17,1205.60,342.44,869.11,3302058.00,7853185.31,521.32,2657.65,116622.70,469703.10,172602.66,0.00,33195.58,737.96,99.70,385309.99,4716337.98,307800964.42,772322692.74,1604589.60,398941.89,30482800.51,109991158.73,43408083.74,0.00,4569714.44,488308.80,101714225.84,114010143.03,32729718.86,88378131.35
2019-03-01,-6.21,-52.48,3231.87,9347.22,18.46,1.51,271.18,1143.83,274.73,0.00,61.50,5.04,808.95,1169.34,347.78,834.38,3845117.27,8435922.74,468.63,1655.41,153288.21,506967.45,163338.71,0.00,37678.14,752.96,109.01,515643.79,3263002.92,429682741.33,803566768.97,1485378.08,4026322.28,57476865.29,123254589.84,68874136.34,0.00,4979663.49,1524306.13,135976316.74,114954370.69,37498590.69,97520953.03
2019-04-01,-5.95,-40.03,2595.70,8714.01,5.61,1.90,287.47,612.52,176.01,0.00,64.62,4.67,921.38,1232.57,346.94,716.05,3092261.49,7814512.53,266.88,2016.18,161532.84,289739.20,105458.42,0.00,39467.30,735.94,84.18,493407.64,2281595.08,254373166.11,653468748.70,415343.00,235002.46,32137149.15,54567589.08,19374797.08,0.00,4421974.25,496531.66,97449849.86,101289426.95,25217898.82,54502831.52
2019-05-01,-6.55,-35.43,2679.82,9143.14,0.11,2.86,361.57,708.93,340.84,0.00,69.76,5.17,1284.25,1478.57,299.43,588.42,3222749.37,8223556.97,35.17,3018.55,205411.09,340258.17,196568.23,0.00,42531.24,723.02,83.56,463587.80,1999959.56,244697424.59,710442441.11,62175.54,316919.21,35932507.80,60325408.08,36152966.60,0.00,5073703.92,519164.89,122715991.92,117600249.00,20490013.99,41104081.94
2019-06-01,-7.15,-44.84,2978.58,9088.37,18.40,5.17,382.92,802.70,332.87,0.00,67.55,5.89,1636.51,1315.96,296.19,501.55,3566142.76,8210498.46,400.97,5118.03,217828.22,355749.81,200393.03,0.00,41167.50,724.79,96.99,577137.97,2783000.23,303521523.77,819973646.80,1467213.41,881098.45,46225301.82,80542133.37,48991433.84,0.00,5702396.21,770612.28,184440489.96,106643870.41,22311517.75,37817192.12
2019-07-01,-7.37,-77.03,2780.22,9348.24,27.96,1.79,373.25,841.25,323.05,0.00,69.56,5.88,1547.27,1731.04,358.52,617.16,3307312.43,8429953.96,751.93,1838.32,210720.42,358435.44,189989.93,0.00,42353.49,699.04,76.77,309500.37,4025885.90,236858933.48,665310845.28,1895112.53,151240.73,36647030.39,67186459.18,34067636.99,0.00,4610757.93,597218.43,129454456.06,117803306.22,20773667.78,34628846.67
2019-08-01,-8.65,-85.51,2614.33,9012.59,36.65,1.95,426.60,930.68,423.77,0.00,67.10,7.11,1462.44,1703.66,449.24,797.36,3113863.32,8162265.98,929.35,1908.69,240275.17,389559.14,258018.40,0.00,40940.04,684.32,86.80,487382.59,4098178.64,276158329.57,692198114.66,2302464.38,215372.25,50990461.28,84015828.35,59226414.50,0.00,4155315.72,1043022.19,144418595.23,119412545.38,22432532.74,36718737.39
2019-09-01,-8.07,-52.54,2378.82,7925.47,31.78,1.39,416.49,812.63,418.56,0.00,61.77,6.60,1208.46,1453.93,480.89,965.15,2839244.86,7174992.77,817.48,1257.35,234428.86,356967.87,257023.71,0.00,37572.52,677.11,88.05,473519.59,2792713.79,248191134.39,639310005.75,2049043.56,280501.51,48006015.88,71128723.99,57906175.77,0.00,3710052.95,792249.73,103279315.32,103846944.45,24775541.01,45908384.77
2019-10-01,-7.56,-74.11,2658.72,7951.10,21.19,2.04,387.26,892.98,394.89,1.26,59.28,6.21,971.75,1404.89,523.73,1135.74,3153210.58,7214239.13,568.36,1840.08,216643.12,388526.26,233098.02,743.42,36085.24,688.63,94.41,329250.98,4704335.46,269401623.45,705425219.65,1659527.43,352735.82,42193581.53,82033058.12,48434744.67,68929.45,4480265.06,636425.13,109848404.74,102400927.78,36565354.25,76665005.35
